Serial,Latitude,Longitude,Type,SensorType,Code,BeginTime,EndTime,LAT,LNG
PI040307AA4E028150,-3.923,52.277,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_qhm8hj7s,2019-06-19T17:36:04.000Z,2019-09-23T15:45:37.000Z,52.277,-3.923
PI040307AA4E028150,-3.923,52.277,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_qhm8hj7s,2019-06-19T17:36:04.000Z,2019-09-23T15:45:37.000Z,52.277,-3.923
PI040307AA4E028150,-3.923,52.277,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_qhm8hj7s,2019-06-19T17:36:04.000Z,2019-09-23T15:45:37.000Z,52.277,-3.923
PI040307AA4E028150,-3.923,52.277,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_qhm8hj7s,2019-06-19T17:36:04.000Z,2019-09-23T15:45:37.000Z,52.277,-3.923
PI040307AA4E028150,-3.923,52.277,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_qhm8hj7s,2019-06-19T17:36:04.000Z,2019-09-23T15:45:37.000Z,52.277,-3.923
PI040307AA4E028150,-3.923,52.277,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_qhm8hj7s,2019-06-19T17:36:04.000Z,2019-09-23T15:45:37.000Z,52.277,-3.923
PI040307AA4E029249,-3.923,52.277,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_y67722qk,2019-06-19T17:02:00.000Z,2019-09-23T15:57:16.000Z,52.277,-3.923
PI040307AA4E029249,-3.923,52.277,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_y67722qk,2019-06-19T17:02:00.000Z,2019-09-23T15:57:16.000Z,52.277,-3.923
PI040307AA4E029249,-3.923,52.277,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_y67722qk,2019-06-19T17:02:00.000Z,2019-09-23T15:57:16.000Z,52.277,-3.923
PI040307AA4E029249,-3.923,52.277,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_y67722qk,2019-06-19T17:02:00.000Z,2019-09-23T15:57:16.000Z,52.277,-3.923
PI040307AA4E029249,-3.923,52.277,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_y67722qk,2019-06-19T17:02:00.000Z,2019-09-23T15:57:16.000Z,52.277,-3.923
PI040307AA4E029249,-3.923,52.277,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_y67722qk,2019-06-19T17:02:00.000Z,2019-09-23T15:57:16.000Z,52.277,-3.923
"PI040298AD5I213975. FuturePractice:,Id:777,LandCoverOverlay:,LandCoverTypes:,LandManagement:,LandUseArea:,LandUseSpot:,Latitude:,Longitude:,ParcelSize:,Photos:,SensorId:STC_AW_68_Britay_ lady_rosetta_(Feld2),SensorMissionManagement:,SensorOnMulchedGround:,SensorOvergrown:,SensorShadedByTrees:,SlopeAspect:,SlopePosition:,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2019-06-10T14:32:10.161043+00:",-2.912,56.537,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_4t9gst1y,2019-06-10T14:43:12.000Z,2019-10-30T11:21:45.000Z,56.537,-2.912
"PI040298AD5I213975. FuturePractice:,Id:777,LandCoverOverlay:,LandCoverTypes:,LandManagement:,LandUseArea:,LandUseSpot:,Latitude:,Longitude:,ParcelSize:,Photos:,SensorId:STC_AW_68_Britay_ lady_rosetta_(Feld2),SensorMissionManagement:,SensorOnMulchedGround:,SensorOvergrown:,SensorShadedByTrees:,SlopeAspect:,SlopePosition:,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2019-06-10T14:32:10.161043+00:",-2.912,56.537,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_4t9gst1y,2019-06-10T14:43:12.000Z,2019-10-30T11:21:45.000Z,56.537,-2.912
"PI040298AD5I213975. FuturePractice:,Id:777,LandCoverOverlay:,LandCoverTypes:,LandManagement:,LandUseArea:,LandUseSpot:,Latitude:,Longitude:,ParcelSize:,Photos:,SensorId:STC_AW_68_Britay_ lady_rosetta_(Feld2),SensorMissionManagement:,SensorOnMulchedGround:,SensorOvergrown:,SensorShadedByTrees:,SlopeAspect:,SlopePosition:,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2019-06-10T14:32:10.161043+00:",-2.912,56.537,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_4t9gst1y,2019-06-10T14:43:12.000Z,2019-10-30T11:21:45.000Z,56.537,-2.912
"PI040298AD5I213975. FuturePractice:,Id:777,LandCoverOverlay:,LandCoverTypes:,LandManagement:,LandUseArea:,LandUseSpot:,Latitude:,Longitude:,ParcelSize:,Photos:,SensorId:STC_AW_68_Britay_ lady_rosetta_(Feld2),SensorMissionManagement:,SensorOnMulchedGround:,SensorOvergrown:,SensorShadedByTrees:,SlopeAspect:,SlopePosition:,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2019-06-10T14:32:10.161043+00:",-2.912,56.537,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_4t9gst1y,2019-06-10T14:43:12.000Z,2019-10-30T11:21:45.000Z,56.537,-2.912
"PI040298AD5I213975. FuturePractice:,Id:777,LandCoverOverlay:,LandCoverTypes:,LandManagement:,LandUseArea:,LandUseSpot:,Latitude:,Longitude:,ParcelSize:,Photos:,SensorId:STC_AW_68_Britay_ lady_rosetta_(Feld2),SensorMissionManagement:,SensorOnMulchedGround:,SensorOvergrown:,SensorShadedByTrees:,SlopeAspect:,SlopePosition:,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2019-06-10T14:32:10.161043+00:",-2.912,56.537,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_4t9gst1y,2019-06-10T14:43:12.000Z,2019-10-30T11:21:45.000Z,56.537,-2.912
"PI040298AD5I213975. FuturePractice:,Id:777,LandCoverOverlay:,LandCoverTypes:,LandManagement:,LandUseArea:,LandUseSpot:,Latitude:,Longitude:,ParcelSize:,Photos:,SensorId:STC_AW_68_Britay_ lady_rosetta_(Feld2),SensorMissionManagement:,SensorOnMulchedGround:,SensorOvergrown:,SensorShadedByTrees:,SlopeAspect:,SlopePosition:,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2019-06-10T14:32:10.161043+00:",-2.912,56.537,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_4t9gst1y,2019-06-10T14:43:12.000Z,2019-10-30T11:21:45.000Z,56.537,-2.912
"PI040298AD5I211363. FuturePractice:,Id:776,LandCoverOverlay:,LandCoverTypes:[Additional:[],Cover:51-75%,Id:4056,Name:Vegetables and crops, herbs and ornamentals],LandManagement:,LandUseArea:Cultivated, agricultural land,LandUseSpot:Field or grazing pasture,Latitude:56.5376778,Longitude:-2.912245,ParcelSize:5  10 ha,Photos:,SensorId:STC_AW_67_Britay_ lady_rosetta_(Feld2),SensorMissionManagement:true,SensorOnMulchedGround:false,SensorOvergrown:true,SensorShadedByTrees:false,SlopeAspect:N,SlopePosition:Toeslope,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2019-06-10T14:25:51.106344+00:",-2.912,56.538000000000004,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_2qey62d7,2019-06-26T00:20:21.000Z,2019-06-27T12:20:21.000Z,56.538000000000004,-2.912
"PI040298AD5I211363. FuturePractice:,Id:776,LandCoverOverlay:,LandCoverTypes:[Additional:[],Cover:51-75%,Id:4056,Name:Vegetables and crops, herbs and ornamentals],LandManagement:,LandUseArea:Cultivated, agricultural land,LandUseSpot:Field or grazing pasture,Latitude:56.5376778,Longitude:-2.912245,ParcelSize:5  10 ha,Photos:,SensorId:STC_AW_67_Britay_ lady_rosetta_(Feld2),SensorMissionManagement:true,SensorOnMulchedGround:false,SensorOvergrown:true,SensorShadedByTrees:false,SlopeAspect:N,SlopePosition:Toeslope,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2019-06-10T14:25:51.106344+00:",-2.912,56.538000000000004,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_2qey62d7,2019-06-26T00:20:21.000Z,2019-06-27T12:20:21.000Z,56.538000000000004,-2.912
"PI040298AD5I211363. FuturePractice:,Id:776,LandCoverOverlay:,LandCoverTypes:[Additional:[],Cover:51-75%,Id:4056,Name:Vegetables and crops, herbs and ornamentals],LandManagement:,LandUseArea:Cultivated, agricultural land,LandUseSpot:Field or grazing pasture,Latitude:56.5376778,Longitude:-2.912245,ParcelSize:5  10 ha,Photos:,SensorId:STC_AW_67_Britay_ lady_rosetta_(Feld2),SensorMissionManagement:true,SensorOnMulchedGround:false,SensorOvergrown:true,SensorShadedByTrees:false,SlopeAspect:N,SlopePosition:Toeslope,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2019-06-10T14:25:51.106344+00:",-2.912,56.538000000000004,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_2qey62d7,2019-06-26T00:20:21.000Z,2019-06-27T12:20:21.000Z,56.538000000000004,-2.912
"PI040298AD5I211363. FuturePractice:,Id:776,LandCoverOverlay:,LandCoverTypes:[Additional:[],Cover:51-75%,Id:4056,Name:Vegetables and crops, herbs and ornamentals],LandManagement:,LandUseArea:Cultivated, agricultural land,LandUseSpot:Field or grazing pasture,Latitude:56.5376778,Longitude:-2.912245,ParcelSize:5  10 ha,Photos:,SensorId:STC_AW_67_Britay_ lady_rosetta_(Feld2),SensorMissionManagement:true,SensorOnMulchedGround:false,SensorOvergrown:true,SensorShadedByTrees:false,SlopeAspect:N,SlopePosition:Toeslope,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2019-06-10T14:25:51.106344+00:",-2.912,56.538000000000004,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_2qey62d7,2019-06-26T00:20:21.000Z,2019-06-27T12:20:21.000Z,56.538000000000004,-2.912
"PI040298AD5I211363. FuturePractice:,Id:776,LandCoverOverlay:,LandCoverTypes:[Additional:[],Cover:51-75%,Id:4056,Name:Vegetables and crops, herbs and ornamentals],LandManagement:,LandUseArea:Cultivated, agricultural land,LandUseSpot:Field or grazing pasture,Latitude:56.5376778,Longitude:-2.912245,ParcelSize:5  10 ha,Photos:,SensorId:STC_AW_67_Britay_ lady_rosetta_(Feld2),SensorMissionManagement:true,SensorOnMulchedGround:false,SensorOvergrown:true,SensorShadedByTrees:false,SlopeAspect:N,SlopePosition:Toeslope,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2019-06-10T14:25:51.106344+00:",-2.912,56.538000000000004,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_2qey62d7,2019-06-26T00:20:21.000Z,2019-06-27T12:20:21.000Z,56.538000000000004,-2.912
"PI040298AD5I211363. FuturePractice:,Id:776,LandCoverOverlay:,LandCoverTypes:[Additional:[],Cover:51-75%,Id:4056,Name:Vegetables and crops, herbs and ornamentals],LandManagement:,LandUseArea:Cultivated, agricultural land,LandUseSpot:Field or grazing pasture,Latitude:56.5376778,Longitude:-2.912245,ParcelSize:5  10 ha,Photos:,SensorId:STC_AW_67_Britay_ lady_rosetta_(Feld2),SensorMissionManagement:true,SensorOnMulchedGround:false,SensorOvergrown:true,SensorShadedByTrees:false,SlopeAspect:N,SlopePosition:Toeslope,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2019-06-10T14:25:51.106344+00:",-2.912,56.538000000000004,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_2qey62d7,2019-06-26T00:20:21.000Z,2019-06-27T12:20:21.000Z,56.538000000000004,-2.912
PI040298AD5I210753,-2.911,56.537,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_ddkq7jbt,2019-06-10T14:26:55.000Z,2019-10-30T11:22:06.000Z,56.537,-2.911
PI040298AD5I210753,-2.911,56.537,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_ddkq7jbt,2019-06-10T14:26:55.000Z,2019-10-30T11:22:06.000Z,56.537,-2.911
PI040298AD5I210753,-2.911,56.537,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_ddkq7jbt,2019-06-10T14:26:55.000Z,2019-10-30T11:22:06.000Z,56.537,-2.911
PI040298AD5I210753,-2.911,56.537,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_ddkq7jbt,2019-06-10T14:26:55.000Z,2019-10-30T11:22:06.000Z,56.537,-2.911
PI040298AD5I210753,-2.911,56.537,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_ddkq7jbt,2019-06-10T14:26:55.000Z,2019-10-30T11:22:06.000Z,56.537,-2.911
PI040298AD5I210753,-2.911,56.537,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_ddkq7jbt,2019-06-10T14:26:55.000Z,2019-10-30T11:22:06.000Z,56.537,-2.911
PI040298AD5I210737,-2.911,56.537,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_q5qxv520,2019-06-10T14:31:09.000Z,2019-10-05T16:24:16.000Z,56.537,-2.911
PI040298AD5I210737,-2.911,56.537,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_q5qxv520,2019-06-10T14:31:09.000Z,2019-10-05T16:24:16.000Z,56.537,-2.911
PI040298AD5I210737,-2.911,56.537,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_q5qxv520,2019-06-10T14:31:09.000Z,2019-10-05T16:24:16.000Z,56.537,-2.911
PI040298AD5I210737,-2.911,56.537,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_q5qxv520,2019-06-10T14:31:09.000Z,2019-10-05T16:24:16.000Z,56.537,-2.911
PI040298AD5I210737,-2.911,56.537,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_q5qxv520,2019-06-10T14:31:09.000Z,2019-10-05T16:24:16.000Z,56.537,-2.911
PI040298AD5I210737,-2.911,56.537,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_q5qxv520,2019-06-10T14:31:09.000Z,2019-10-05T16:24:16.000Z,56.537,-2.911
PI040307AA4E028273,-3.49,50.745,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_ngcx1pmt,2019-06-24T12:20:39.000Z,2019-08-02T08:19:09.000Z,50.745,-3.49
PI040307AA4E028273,-3.49,50.745,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_ngcx1pmt,2019-06-24T12:20:39.000Z,2019-08-02T08:19:09.000Z,50.745,-3.49
PI040307AA4E028273,-3.49,50.745,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_ngcx1pmt,2019-06-24T12:20:39.000Z,2019-08-02T08:19:09.000Z,50.745,-3.49
PI040307AA4E028273,-3.49,50.745,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_ngcx1pmt,2019-06-24T12:20:39.000Z,2019-08-02T08:19:09.000Z,50.745,-3.49
PI040307AA4E028273,-3.49,50.745,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_ngcx1pmt,2019-06-24T12:20:39.000Z,2019-08-02T08:19:09.000Z,50.745,-3.49
PI040307AA4E028273,-3.49,50.745,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_ngcx1pmt,2019-06-24T12:20:39.000Z,2019-08-02T08:19:09.000Z,50.745,-3.49
PI040298AA4A041395,-3.923,52.276,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_mga26jdk,2019-06-18T17:01:29.000Z,2019-09-22T16:43:01.000Z,52.276,-3.923
PI040298AA4A041395,-3.923,52.276,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_mga26jdk,2019-06-18T17:01:29.000Z,2019-09-22T16:43:01.000Z,52.276,-3.923
PI040298AA4A041395,-3.923,52.276,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_mga26jdk,2019-06-18T17:01:29.000Z,2019-09-22T16:43:01.000Z,52.276,-3.923
PI040298AA4A041395,-3.923,52.276,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_mga26jdk,2019-06-18T17:01:29.000Z,2019-09-22T16:43:01.000Z,52.276,-3.923
PI040298AA4A041395,-3.923,52.276,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_mga26jdk,2019-06-18T17:01:29.000Z,2019-09-22T16:43:01.000Z,52.276,-3.923
PI040298AA4A041395,-3.923,52.276,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_mga26jdk,2019-06-18T17:01:29.000Z,2019-09-22T16:43:01.000Z,52.276,-3.923
PI040307AA4E029864,-3.923,52.277,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_kb7cxnmm,2019-06-19T08:54:23.000Z,2019-09-21T17:04:59.000Z,52.277,-3.923
PI040307AA4E029864,-3.923,52.277,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_kb7cxnmm,2019-06-19T08:54:23.000Z,2019-09-21T17:04:59.000Z,52.277,-3.923
PI040307AA4E029864,-3.923,52.277,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_kb7cxnmm,2019-06-19T08:54:23.000Z,2019-09-21T17:04:59.000Z,52.277,-3.923
PI040307AA4E029864,-3.923,52.277,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_kb7cxnmm,2019-06-19T08:54:23.000Z,2019-09-21T17:04:59.000Z,52.277,-3.923
PI040307AA4E029864,-3.923,52.277,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_kb7cxnmm,2019-06-19T08:54:23.000Z,2019-09-21T17:04:59.000Z,52.277,-3.923
PI040307AA4E029864,-3.923,52.277,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_kb7cxnmm,2019-06-19T08:54:23.000Z,2019-09-21T17:04:59.000Z,52.277,-3.923
PI040307AA4E029877,-3.923,52.277,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_9a5z8q5v,2019-06-19T17:28:56.000Z,2019-09-23T15:52:35.000Z,52.277,-3.923
PI040307AA4E029877,-3.923,52.277,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_9a5z8q5v,2019-06-19T17:28:56.000Z,2019-09-23T15:52:35.000Z,52.277,-3.923
PI040307AA4E029877,-3.923,52.277,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_9a5z8q5v,2019-06-19T17:28:56.000Z,2019-09-23T15:52:35.000Z,52.277,-3.923
PI040307AA4E029877,-3.923,52.277,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_9a5z8q5v,2019-06-19T17:28:56.000Z,2019-09-23T15:52:35.000Z,52.277,-3.923
PI040307AA4E029877,-3.923,52.277,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_9a5z8q5v,2019-06-19T17:28:56.000Z,2019-09-23T15:52:35.000Z,52.277,-3.923
PI040307AA4E029877,-3.923,52.277,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_9a5z8q5v,2019-06-19T17:28:56.000Z,2019-09-23T15:52:35.000Z,52.277,-3.923
"PI040307AA4E029811. FuturePractice:,Id:834,LandCoverOverlay:,LandCoverTypes:[Additional:[Fruit and nut trees (incl. olives)],Cover:< 5%,Id:4054,Name:Trees,Additional:[],Cover:> 91%,Id:4057,Name:Other ground covering plants (weeds, grasses)],LandManagement:,LandUseArea:Cultivated, agricultural land,LandUseSpot:Field or grazing pasture,Latitude:52.27649,Longitude:-3.92263174,ParcelSize:0.5  1 ha,Photos:,SensorId:field 9135,SensorMissionManagement:true,SensorOnMulchedGround:false,SensorOvergrown:false,SensorShadedByTrees:true,SlopeAspect:,SlopePosition:Summit,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2019-06-30T16:12:54.872649+00:",-3.9219999999999997,52.277,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_bgfydh3g,2019-06-19T08:47:17.000Z,2019-09-22T16:43:20.000Z,52.277,-3.9219999999999997
"PI040307AA4E029811. FuturePractice:,Id:834,LandCoverOverlay:,LandCoverTypes:[Additional:[Fruit and nut trees (incl. olives)],Cover:< 5%,Id:4054,Name:Trees,Additional:[],Cover:> 91%,Id:4057,Name:Other ground covering plants (weeds, grasses)],LandManagement:,LandUseArea:Cultivated, agricultural land,LandUseSpot:Field or grazing pasture,Latitude:52.27649,Longitude:-3.92263174,ParcelSize:0.5  1 ha,Photos:,SensorId:field 9135,SensorMissionManagement:true,SensorOnMulchedGround:false,SensorOvergrown:false,SensorShadedByTrees:true,SlopeAspect:,SlopePosition:Summit,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2019-06-30T16:12:54.872649+00:",-3.9219999999999997,52.277,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_bgfydh3g,2019-06-19T08:47:17.000Z,2019-09-22T16:43:20.000Z,52.277,-3.9219999999999997
"PI040307AA4E029811. FuturePractice:,Id:834,LandCoverOverlay:,LandCoverTypes:[Additional:[Fruit and nut trees (incl. olives)],Cover:< 5%,Id:4054,Name:Trees,Additional:[],Cover:> 91%,Id:4057,Name:Other ground covering plants (weeds, grasses)],LandManagement:,LandUseArea:Cultivated, agricultural land,LandUseSpot:Field or grazing pasture,Latitude:52.27649,Longitude:-3.92263174,ParcelSize:0.5  1 ha,Photos:,SensorId:field 9135,SensorMissionManagement:true,SensorOnMulchedGround:false,SensorOvergrown:false,SensorShadedByTrees:true,SlopeAspect:,SlopePosition:Summit,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2019-06-30T16:12:54.872649+00:",-3.9219999999999997,52.277,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_bgfydh3g,2019-06-19T08:47:17.000Z,2019-09-22T16:43:20.000Z,52.277,-3.9219999999999997
"PI040307AA4E029811. FuturePractice:,Id:834,LandCoverOverlay:,LandCoverTypes:[Additional:[Fruit and nut trees (incl. olives)],Cover:< 5%,Id:4054,Name:Trees,Additional:[],Cover:> 91%,Id:4057,Name:Other ground covering plants (weeds, grasses)],LandManagement:,LandUseArea:Cultivated, agricultural land,LandUseSpot:Field or grazing pasture,Latitude:52.27649,Longitude:-3.92263174,ParcelSize:0.5  1 ha,Photos:,SensorId:field 9135,SensorMissionManagement:true,SensorOnMulchedGround:false,SensorOvergrown:false,SensorShadedByTrees:true,SlopeAspect:,SlopePosition:Summit,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2019-06-30T16:12:54.872649+00:",-3.9219999999999997,52.277,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_bgfydh3g,2019-06-19T08:47:17.000Z,2019-09-22T16:43:20.000Z,52.277,-3.9219999999999997
"PI040307AA4E029811. FuturePractice:,Id:834,LandCoverOverlay:,LandCoverTypes:[Additional:[Fruit and nut trees (incl. olives)],Cover:< 5%,Id:4054,Name:Trees,Additional:[],Cover:> 91%,Id:4057,Name:Other ground covering plants (weeds, grasses)],LandManagement:,LandUseArea:Cultivated, agricultural land,LandUseSpot:Field or grazing pasture,Latitude:52.27649,Longitude:-3.92263174,ParcelSize:0.5  1 ha,Photos:,SensorId:field 9135,SensorMissionManagement:true,SensorOnMulchedGround:false,SensorOvergrown:false,SensorShadedByTrees:true,SlopeAspect:,SlopePosition:Summit,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2019-06-30T16:12:54.872649+00:",-3.9219999999999997,52.277,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_bgfydh3g,2019-06-19T08:47:17.000Z,2019-09-22T16:43:20.000Z,52.277,-3.9219999999999997
"PI040307AA4E029811. FuturePractice:,Id:834,LandCoverOverlay:,LandCoverTypes:[Additional:[Fruit and nut trees (incl. olives)],Cover:< 5%,Id:4054,Name:Trees,Additional:[],Cover:> 91%,Id:4057,Name:Other ground covering plants (weeds, grasses)],LandManagement:,LandUseArea:Cultivated, agricultural land,LandUseSpot:Field or grazing pasture,Latitude:52.27649,Longitude:-3.92263174,ParcelSize:0.5  1 ha,Photos:,SensorId:field 9135,SensorMissionManagement:true,SensorOnMulchedGround:false,SensorOvergrown:false,SensorShadedByTrees:true,SlopeAspect:,SlopePosition:Summit,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2019-06-30T16:12:54.872649+00:",-3.9219999999999997,52.277,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_bgfydh3g,2019-06-19T08:47:17.000Z,2019-09-22T16:43:20.000Z,52.277,-3.9219999999999997
"PI040298AD5J214323. FuturePractice:,Id:837,LandCoverOverlay:,LandCoverTypes:[Additional:[Other broad leaved and coniferous trees],Cover:76-90%,Id:4054,Name:Trees,Additional:[Fruiting shrubs (incl. grapevines)],Cover:< 5%,Id:4055,Name:Shrubs,Additional:[],Cover:26-50%,Id:4057,Name:Other ground covering plants (weeds, grasses)],LandManagement:,LandUseArea:Cultivated, agricultural land,LandUseSpot:Forest,Latitude:52.2767067,Longitude:-3.92374825,ParcelSize:0.5  1 ha,Photos:,SensorId:Wood F27D,SensorMissionManagement:true,SensorOnMulchedGround:false,SensorOvergrown:false,SensorShadedByTrees:true,SlopeAspect:,SlopePosition:Summit,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2019-07-01T12:22:14.146446+00:",-3.9219999999999997,52.277,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_2c4eq3ks,2019-06-18T16:35:40.000Z,2019-09-21T17:09:56.000Z,52.277,-3.9219999999999997
